的	dik
奮勇	fen yuj
奮勇當先	fen yuj doj sin
奮勉	fen min
奮戰	fen zin
奮武揚威	fen mou yxj wei
奮發	fen fad
奮發圖強	fen fat tou kxj
奮筆疾書	fen bet zet sv
奮袂	fen mei
奮起	fen hri
奮起湖	fen hri wu
奮起直追	fen hri zik zxi
奮進	fen zxn
奮進號	fen zxn hou
奮飛	fen fri
奮鬥	fen deu
女中豪傑	nxi zuj hou gid
女中音	nxi zuj yem
女主人	nxi zv yen
女主人公	nxi zv yen guj
女主角	nxi zv gok
女乘務員	nxi sij mou yvn
女人	nxi yen
女人味	nxi yen mri
女人形	nxi yen yij
女人氣	nxi yen hri
女人街	nxi yen gai
女仔	nxi zei
女仔之家	nxi zei zi ga
女伴	nxi bun
女低音	nxi dei yem
女修道	nxi seu dou
女修道張	nxi seu dou zxj
女修道院	nxi seu dou yvn
女傑	nxi gid
女傭	nxi yuj
女僕	nxi buk
女儐相	nxi ben sxj
女優	nxi yeu
女兒	nxi yi
女兒牆	nxi yi cxj
女兒紅	nxi yi huj
女公子	nxi guj zi
女公爵	nxi guj zxk
女功	nxi guj
女包	nxi bau
女友	nxi yeu
女同	nxi tuj
女同胞	nxi tuj bau
女單	nxi dan
女士	nxi si
女士優先	nxi si yeu sin
女大不中留	nxi dai bet zuj leu
女大十八變	nxi dai sep bat bin
女女	nxi nxi
女娃	nxi wa
女婿	nxi sei
女媧	nxi wo
女媧氏	nxi wo si
女嬰	nxi yij
女子	nxi zi
女子參政權	nxi zi cam zij kvn
女子無才便是德	nxi zi mou coi bin si dek
女孩	nxi hai
女孩兒	nxi hai yi
女孩子	nxi hai zi
女學生	nxi hok saj
女家	nxi ga
女工	nxi guj
女巫	nxi mou
女店員	nxi dim yvn
女廁	nxi ci
女廁所	nxi ci so
女強人	nxi kxj yen
女性	nxi sij
女性	nxi sij 
女性主義	nxi sij zv yi
女性化	nxi sij fa
女性厭惡	nxi sij yim wu
女性貶抑	nxi sij bin yik
女房東	nxi foj duj
女排	nxi pai
女方	nxi foj
女星	nxi sij
女書	nxi sv
女朋友	nxi pej yeu
女權	nxi kvn
女權主義	nxi kvn zv yi
女權運動	nxi kvn wen duj
女武神	nxi mou sen
女流	nxi leu
女演員	nxi yin yvn
女漢子	nxi hon zi
女為悅己者容	nxi wei yvt gri zr yuj
女牆	nxi cxj
女犯	nxi fan
女王	nxi woj
女王老五	nxi woj lou j
女生	nxi sej
女生外向	nxi saj joi hxj
女生宿舍	nxi saj suk sr
女界	nxi gai
女的	nxi dik
女皇	nxi woj
女皇大學	nxi woj dai hok
女皇帝	nxi woj dei
女真	nxi zen
女真語	nxi zen yv
女眷	nxi gvn
女神	nxi sen
女神蛤	nxi sen gep
女童	nxi tuj
女童院	nxi tuj yvn
女管家	nxi gun ga
女紅	nxi huj
女繼承人	nxi gei sij yen
女舍監	nxi sr gam
女色	nxi sik
女裝	nxi zoj
女裝裁縫師	nxi zoj coi fuj si
女襯衫	nxi cen sam
女警	nxi gij
女警員	nxi gij yvn
女貞	nxi zij
女郎	nxi loj
女陰	nxi yem
女雙	nxi sxj
女體盛	nxi tei sij
女高音	nxi gou yem
奴僕	nou buk
奴兒干	nou yi gon
奴兒干都司	nou yi gon dou si
奴化	nou fa
奴婢	nou pri
奴家	nou ga
奴工	nou guj
奴役	nou yik
奴才	nou coi
奴隸	nou dei
奴隸主	nou dei zv
奴隸制	nou dei zei
奴隸制度	nou dei zei dou
奴隸社會	nou dei sr wui
奴顏婢膝	nou jan pri sed
奶名	nai mrj
奶品	nai ben
奶嘢	nai yr
奶嘴	nai zxi
奶嘴兒	nai zxi yi
奶奶	nai nai
奶奶的	nai nai dik
奶娘	nai nxj
奶媽	nai ma
奶子	nai zi
奶昔	nai sik
奶樽	nai zxn
奶母	nai mou
奶水	nai sxi
奶汁	nai zep
奶汁烤	nai zep hau
奶油	nai yeu
奶油小生	nai yeu siu sej
奶油菜花	nai yeu coi fa
奶油雞蛋	nai yeu gei dan
奶湯	nai toj
奶爸	nai ba
奶牛	nai jeu
奶牛場	nai jeu cxj
奶瓶	nai pij
奶站	nai zam
奶粉	nai fen
奶精	nai zij
奶糖	nai toj
奶罩	nai zau
奶膽	nai dam
奶茶	nai ca
奶製品	nai zei ben
奶農	nai nuj
奶酥	nai sou
奶酪	nai lok
奶酪火鍋	nai lok fo wo
奶頭	nai teu
奶黃包	nai woj bau
奸人	gan yen
奸仔	gan zei
奸佞	gan nij
奸商	gan sxj
奸夫	gan fu
奸宄	gan gwei
奸官	gan gun
奸官污吏	gan gun wu lri
奸徒	gan tou
奸惡	gan ok
奸民	gan men
奸狡	gan gau
奸猾	gan wad
奸笑	gan siu
奸細	gan sei
奸臣	gan sen
奸角	gan gok
奸計	gan gei
奸詐	gan za
奸貓	gan mau
奸賊	gan cak
奸賴	gan lai
奸邪	gan cr
奸險	gan him
奸鬼	gan gwei
奸黨	gan doj
她們	ta mun
她們的	ta mun dik
她瑪	ta ma
她的	ta dik
她經濟	ta gij zei
奼女	ca nxi
奼紫嫣紅	ca zi yin huj
好不	hou bed
好不好	hou bet hou
好不容易	hou bet yuj yi
好主意	hou zv yi
好久	hou geu
好久不見	hou geu bet gin
好了傷疤忘了疼	hou liu sxj ba moj liu tuj
好事	hou si
好事不出門壞事傳千里	hou si bet cxt mun wai si cvn cin lri
好事不出門惡事傳千里	hou si bet cxt mun ok si cvn cin lri
好事之徒	hou si zi tou
好事多磨	hou si do mo
好事者	hou si zr
好些	hou sr
好人	hou yen
好人事	hou yen si
好人好姐	hou yen hou zr
好人難做	hou yen nan zou
好仔	hou zei
好仔唔當差	hou zei m doj cai
好似	hou ci
好似…噉	hou ci … gem
好似係	hou ci hei
好佬怕爛佬	hou lou pa lan lou
好使	hou sei
好使好用	hou sei hou yuj
好借好還再借不難	hou zr hou wan zoi zr bet nan
好傢伙	hou ga fo
好傾	hou kij
好像	hou zxj
好兵帥克	hou bij sxi hek
好到極	hou dou gik
好力	hou lik
好勁	hou gij
好動	hou duj
好勝	hou sij
好半天	hou bun tin
好去	hou hxi
好又多	hou yeu do
好友	hou yeu
好受	hou seu
好口	hou heu
好叻	hou lrk
好吃	hou hrk
好吃懶做	hou hrk lan zou
好呀	hou a
好味	hou mri
好命	hou mrj
好命水	hou mrj sxi
好哇	hou wa
好唔好	hou m hou
好唔掂	hou m dim
好唱口	hou cxj heu
好啱偈	hou jam gei
好啲	hou di
好喝	hou hod
好嘅唔靈醜嘅靈	hou koi m lij ceu koi lij
好嘈	hou cou
好嘢	hou yr
好在	hou zoi
好地地	hou dri dri
好壞	hou wai
好多	hou do
好多時	hou do si
好夢難成	hou muj nan sij
好大喜功	hou dai hri guj
好天	hou tin
好天搵埋落雨米	hou tin wen mai lok yv mei
好奇	hou kri
好奇尚異	hou kri sxj yi
好奇心	hou kri sem
好奇會吃苦頭的	hou kri wui hrk fu teu dik
好好	hou hou
好好先生	hou hou sin saj
好好兒	hou hou yi
好好地	hou hou dri
好好學習天天向上	hou hou hok zap tin tin hxj sxj
好好的	hou hou dik
好好睇睇	hou hou tei tei
好孩子	hou hai zi
好學	hou hok
好學近乎知力行近乎仁知恥近乎勇	hou hok gen fu zi lik hej gen fu yen zi ci gen fu yuj
好客	hou hak
好家伙	hou ga fo
好容易	hou yuj yi
好少	hou siu
好少何	hou siu ho
好少少	hou siu siu
好少理	hou siu lri
好市	hou si
好市多	hou si do
好幾	hou gri
好幾年	hou gri nin
好康	hou hoj
好強	hou kxj
好彩	hou coi
好彩數	hou coi sou
好得	hou dek
好得多	hou dek do
好得滯	hou dek zei
好心	hou sem
好心倒做了驢肝肺	hou sem dou zou liu lxi gon fei
好心地	hou sem dri
好心情	hou sem cij
好心有好報	hou sem yeu hou bou
好心機	hou sem gri
好心着雷劈	hou sem zxk lxi prk
好恨	hou hen
好惡	hou wu
好想	hou sxj
好意	hou yi
好意思	hou yi si
好意頭	hou yi teu
好感	hou gem
好戰	hou zin
好戲在後頭	hou hri zoi heu teu
好戲還在後頭	hou hri wan zoi heu teu
好手	hou seu
好手尾	hou seu mri
好手腳	hou seu gxk
好抵	hou dei
好故事百聽不厭	hou gu si bak tij bet yim
好整以暇	hou zij yi ha
好日	hou yed
好時	hou si
好景	hou gij
好景不長	hou gij bet cxj
好朋友	hou pej yeu
好望角	hou moj gok
好棒	hou paj
好樣	hou yxj
好樣的	hou yxj dik
好正	hou zrj
好歹	hou dai
好死	hou sri
好死不如賴活著	hou sri bet yv lai wut zxk
好比	hou bri
好氣	hou hri
好氧	hou yxj
好水冇幾多朝	hou sxi mou gri do ziu
好消息	hou siu sik
好清	hou cij
好漢	hou hon
好漢不吃眼前虧	hou hon bet hrk jan cin quei
好漢不提當年勇	hou hon bet tei doj nin yuj
好漢做事好漢當	hou hon zou si hou hon doj
好為人師	hou wei yen si
好焗	hou guk
好物	hou med
好物沉歸底	hou met cem gwei dei
好猛鬼	hou maj gwei
好玩	hou wan
好玩兒	hou wun yi
好球	hou keu
好用	hou yuj
好男不跟女鬥	hou nam bet gen nxi deu
好番	hou fan
好癐	hou gui
好的	hou dik
好相與	hou sxj yv
好眉好貌	hou mri hou mau
好眉好貌生沙蝨	hou mri hou mau saj sa sed
好看	hou hon
好眼	hou jan
好眼界	hou jan gai
好睇	hou tei
好睡	hou sxi
好瞓	hou fen
好立克	hou lap hek
好端端	hou dvn dvn
好笑	hou siu
好笑口	hou siu heu
好精神	hou zij sen
好索	hou sok
好翻	hou fan
好耐	hou noi
好耐冇見	hou noi mou gin
好耐冇见	hou noi mou gin
好耳	hou yi
好聲	hou srj
好聲好氣	hou srj hou hri
好聽	hou trj
好腳頭	hou gxk teu
好膽	hou dam
好自為之	hou zi wei zi
好色	hou sik
好色之徒	hou sik zi tou
好萊塢	hou loi wu
好處	hou cv
好行	hou haj
好行夾唔送	hou haj gap m suj
好衰唔衰	hou sxi m sxi
好言	hou yin
好言好語	hou yin hou yv
好記	hou gri
好記性不如爛筆頭	hou gri sij bet yv lan bet teu
好評	hou pij
好話	hou wa
好話唔好聽	hou wa m hou trj
好說	hou svd
好說歹說	hou svt dai svd
好識	hou sik
好象	hou zxj
好貴	hou gwei
好賣	hou mai
好走	hou zeu
好起來	hou hri loi
好轉	hou zvn
好辯	hou bin
好返	hou fan
好逑	hou keu
好逸惡勞	hou yet wu lou
好運	hou wen
好運符	hou wen fu
好過	hou gwo
好過冇	hou gwo mou
好道	hou dou
好酒沉甕底	hou zeu cem uj dei
好酒貪杯	hou zeu tam bui
好醜	hou ceu
好野	hou yr
好鍾意	hou zuj yi
好閑	hou han
好閒	hou gan
好頭好尾	hou teu hou mri
好頸	hou grj
好食	hou sik
好食好住	hou sik hou zv
好食懶飛	hou sik lan fri
好食爭崩頭	hou sik zaj bej teu
好飯不怕晚	hou fan bet pa man
好馬不吃回頭草	hou ma bet hrk wui teu cou
好高騖遠	hou gou mou yvn
好鬥	hou deu
好鬼	hou gwei
好鬼死	hou gwei sri
好鳥	hou niu
好Ｙｅａｈ	hou Y r e h
如上	yv sxj
如上所述	yv sxj so sxd
如下	yv ha
如人飲水冷暖自知	yv yen yem sxi laj nvn zi zi
如今	yv gem
如何	yv ho
如來	yv loi
如假包換	yv ga bau wun
如入無人之境	yv yep mou yen zi gij
如其所好	yv kri so hou
如出一轍	yv cxt yet cid
如初	yv co
如同	yv tuj
如喪考妣	yv soj hau bri
如坐針氈	yv co zem zin
如墮五里霧中	yv do j lri mou zuj
如墮煙霧	yv do yin mou
如夢初醒	yv muj co sij
如實	yv sed
如履薄冰	yv lri bok bij
如常	yv sxj
如廁	yv ci
如影隨形	yv yij cxi yij
如意	yv yi
如意套	yv yi tou
如意算盤	yv yi svn pun
如意郎君	yv yi loj gwen
如故	yv gu
如數家珍	yv sou ga zen
如斯	yv si
如日中天	yv yet zuj tin
如是	yv si
如是我聞	yv si jo men
如有所失	yv yeu so sed
如期	yv kri
如東	yv duj
如東縣	yv duj yvn
如果	yv gwo
如此	yv ci
如此而已	yv ci yi yi
如此這般	yv ci zr bun
如法泡製	yv fat pau zei
如法炮製	yv fat pau zei
如泣如訴	yv yep yv sou
如火	yv fo
如火如茶	yv fo yv ca
如火如荼	yv fo yv tou
如火晚霞	yv fo man ha
如狼似虎	yv loj ci fu
如獲至寶	yv wok zi bou
如畫	yv wa
如癡如醉	yv ci yv zxi
如皋	yv gou
如皋市	yv gou si
如簧之舌	yv woj zi sid
如約而至	yv yxk yi zi
如膠似漆	yv gau ci ced
如臂使指	yv bri si zi
如花	yv fa
如花似玉	yv fa ci yuk
如若	yv yxk
如草	yv cou
如虎添翼	yv fu tim yik
如蟻附膻	yv jei fu zin
如蠅逐臭	yv yij zuk ceu
如許	yv hxi
如詩如畫	yv si yv wa
如醉如癡	yv zxi yv ci
如釋重負	yv sik cuj fu
如金似玉	yv gem ci yuk
如雷貫耳	yv lxi gun yi
如題	yv tei
如願	yv yvn
如願以償	yv yvn yi sxj
如飢似渴	yv gri ci hod
如魚得水	yv yv dek sxi
如鯁在喉	yv gej zoi heu
如鳥獸散	yv niu seu san
妃嬪	fri ben
妃子	fri zi
妃子笑	fri zi siu
妄下雌黃	moj ha ci woj
妄人	moj yen
妄加	moj ga
妄動	moj duj
妄取	moj cxi
妄圖	moj tou
妄念	moj nim
妄想	moj sxj
妄想狂	moj sxj quoj
妄想症	moj sxj zij
妄斷	moj dvn
妄求	moj keu
妄為	moj wei
妄生穿鑿	moj sej cvn zok
妄稱	moj cij
妄自尊大	moj zi zvn dai
妄自菲薄	moj zi fri bok
妄言	moj yin
妄言妄聽	moj yin moj tij
妄語	moj yv
妄說	moj svd
妊娠	yem sen
妊娠期	yem sen kri
妊娠紋	yem sen men
妊娠試驗	yem sen si yim
妊婦	yem fu
妊神星	yem sen sij
妍媸	yin ci
妍麗	yin lei
妒嫉	dou zed
妒忌	dou gri
妒恨	dou hen
妒火中燒	dou fo zuj siu
妒能害賢	dou nej hoi yin
妒賢忌能	dou yin gri nej
妓女	gri nxi
妓寨	gri zai
妓院	gri yvn
妓館	gri gun
妖人	yiu yen
妖冶	yiu yr
妖女	yiu nxi
妖姬	yiu gri
妖婦	yiu fu
妖媚	yiu mri
妖嬈	yiu yiu
妖孽	yiu yip
妖怪	yiu gwai
妖氣	yiu hri
妖物	yiu med
妖精	yiu zij
妖聲妖氣	yiu srj yiu hri
妖艷	yiu yim
妖術	yiu sxd
妖言	yiu yin
妖言惑眾	yiu yin wak zuj
妖邪	yiu cr
妖風	yiu fuj
妖魔	yiu mo
妖魔鬼怪	yiu mo gwei gwai
妗婆	kem po
妗子	kem zi
妗母	kem mou
妙不可言	miu bet ho yin
妙品	miu ben
妙在不言中	miu zoi bet yin zuj
妙妙熊歷險記	miu miu huj lik him gri
妙想天開	miu sxj tin hoi
妙手	miu seu
妙手回春	miu seu wui cxn
妙手空空	miu seu huj huj
妙探尋兇	miu tam cem huj
妙智慧	miu zi wei
妙法蓮華經	miu fat lin wa gij
妙用	miu yuj
妙筆	miu bed
妙筆生花	miu bet sej fa
妙策	miu cak
妙處	miu cv
妙計	miu gei
妙訣	miu kvd
妙語	miu yv
妙語如珠	miu yv yv zv
妙語橫生	miu yv waj sej
妙語解頤	miu yv gai yi
妙語連珠	miu yv lin zv
妙論	miu lxn
妙趣	miu cxi
妙趣橫生	miu cxi waj sej
妙齡	miu lij
妙齡少女	miu lij siu nxi
妝奩	zoj lim
妝嫁	zoj ga
妝扮	zoj ban
妝飾	zoj sik
妝點	zoj dim
妞妞	neu neu
妥協	to hip
妥善	to sin
妥善處理	to sin cv lri
妥壩	to ba
妥壩縣	to ba yvn
妥實	to sed
妥帖	to tip
妥瑞症	to sxi zij
妥當	to doj
妥貼	to tip
妨功害能	foj guj hoi nej
妨害	foj hoi
妨害公務	foj hoi guj mou
妨礙	foj joi
妨礙球	foj joi keu
妮子	nri zi
妮維婭	nri wei a
妮維雅	nri wei a
妯娌	zuk lri
妲己	dat gri
妹丁	mui drj
妹仔	mui zei
妹仔丁	mui zei drj
妹仔大過主人婆	mui zei dai gwo zv yen po
妹夫	mui fu
妹妹	mui mui
妹妹仔	mui mui zei
妹妹頭	mui mui teu
妹子	mui zi
妹紙	mui zi
妹釘	mui drj
妻兒	cei yi
妻兒老小	cei yi lou siu
妻妾	cei cip
妻子	cei zi
妻孥	cei nou
妻室	cei sed
妻管嚴	cei gun yim
妻離子散	cei lri zi san
妾侍	cip si
姆佬	mou lou
姆佬族	mou lou zuk
姆媽	mou ma
姆巴巴納	mou ba ba nap
姆拉迪奇	mou lai dik kri
姆指	mou zi
姊丈	zi zxj
姊夫	zi fu
姊妹	zi mui
姊姊	zi zi
姊歸縣	zi gwei yvn
始作俑者	ci zok yuj zr
始建	ci gin
始料未及	ci liu mri kep
始新世	ci sen sei
始新紀	ci sen gri
始新統	ci sen tuj
始末	ci mud
始發	ci fad
始祖	ci zou
始祖鳥	ci zou niu
始終	ci zuj
始終不渝	ci zuj bet yv
始終如一	ci zuj yv yed
始興	ci hij
始興縣	ci hij yvn
始點	ci dim
姍姍來遲	san san loi ci
姐丈	zr zxj
姐夫	zr fu
姐妹	zr mui
姐妹花	zr mui fa
姐姐	zr zr
姐姐仔	zr zr zei
姐弟戀	zr dei lvn
姐手姐腳	zr seu zr gxk
姑丈	gu zxj
姑且	gu cr
姑仔	gu zei
姑勿論	gu met lxn
姑太	gu tai
姑夫	gu fu
姑奶	gu nai
姑奶奶	gu nai nai
姑妄言之	gu moj yin zi
姑姐	gu zr
姑姑	gu gu
姑姥姥	gu lou lou
姑娘	gu nxj
姑娘仔	gu nxj zei
姑婆	gu po
姑媽	gu ma
姑子	gu zi
姑息	gu sik
姑息遺患	gu sik wei wan
姑息養奸	gu sik yxj gan
姑母	gu mou
姑父	gu fu
姑爹	gu dr
姑爺	gu yr
姑爺仔	gu yr zei
姑置勿論	gu zi met lxn
姑蘇	gu sou
姑表	gu biu
姒文命	ci men mij
姓名	sij mij
姓氏	sij si
姓賴	sij lai
委任	wei yem
委任書	wei yem sv
委任統治	wei yem tuj zi
委內瑞拉	wei noi sxi lai
委內瑞拉馬腦炎病毒	wei noi sxi lai ma nou yim brj duk
委員	wei yvn
委員會	wei yvn wui
委員會會議	wei yvn wui wui yi
委員長	wei yvn zxj
委外	wei joi
委委屈屈	wei wei wet wed
委婉	wei yvn
委婉詞	wei yvn ci
委婉語	wei yvn yv
委宛	wei yvn
委實	wei sed
委屈	wei wed
委托人	wei tok yen
委曲	wei kuk
委曲求全	wei kuk keu cvn
委派	wei pai
委蛇	wei sr
委託	wei tok
委託書	wei tok sv
委身	wei sen
委過	wei gwo
委靡	wei mri
委靡不振	wei mri bet zen
姘夫	pij fu
姘婦	pij fu
姘居	pij gxi
姘頭	pij teu
姚子羚	yiu zi lij
姚安	yiu on
姚安縣	yiu on yvn
姚思廉	yiu si lim
姚文元	yiu men yvn
姚明	yiu mij
姚濱	yiu ben
姚雪垠	yiu svt jen
姜文	gxj men
姣味	hau mri
姣婆	hau po
姣婆守唔到寡	hau po seu m dou gwa
姣婆藍	hau po lam
姣婆遇着脂粉客	hau po yv zxk zi fen hak
姣屍扽篤	gau si den duk
姣氣	hau hri
姥姥	lou lou
姥娘	lou nxj
姥爺	lou yr
姥鯊	lou sa
姦夫淫婦	gan fu yem fu
姦宿	gan suk
姦屍	gan si
姦情	gan cij
姦殺	gan sad
姦污	gan wu
姦淫	gan yem
姦雄	gan huj
姨丈	yi zxj
姨仔	yi zei
姨太太	yi tai tai
姨夫	yi fu
姨奶奶	yi nai nai
姨妹	yi mui
姨姐	yi zr
姨姥姥	yi lou lou
姨娘	yi nxj
姨婆	yi po
姨媽	yi ma
姨媽到	yi ma dou
姨媽姑姐	yi ma gu zr
姨媽巾	yi ma gen
姨母	yi mou
姨父	yi fu
姨甥	yi sej
姨甥女	yi sej nxi
姨甥男女	yi sej nam nxi
姨表	yi biu
姪仔	zet zei
姪女	zet nxi
姪女婿	zet nxi sei
姪媳婦	zet sik fu
姪子	zet zi
姪孫	zet svn
姪孫女	zet svn nxi
姫路市	cen lou si
姬妾	gri cip
姬松茸	gri cuj yuj
姬濱鷸	gri ben wed
姬田雞	gri tin gei
姬路城	gri lou sij
姬鷸	gri wed
姮娥	hej jo
姻婭	yen a
姻緣	yen yvn
姻親	yen cen
姿勢	zi sei
姿容	zi yuj
姿式	zi sik
姿態	zi tai
姿態婀娜	zi tai o no
姿整	zi zij
姿色	zi sik
威也	wei ya
威信	wei sxn
威信掃地	wei sxn sou dri
威信縣	wei sxn yvn
威儀	wei yi
威克島	wei hek dou
威利	wei lri
威利斯	wei lri si
威利誘	wei lri yeu
威到盡	wei dou zxn
威力	wei lik
威勢	wei sei
威化	wei fa
威化餅	wei fa brj
威化餅乾	wei fa brj gon
威厲	wei lei
威名	wei mij
威吔	wei ya
威嚇	wei hak
威嚴	wei yim
威基基	wei gri gri
威士	wei si
威士忌	wei si gri
威士忌酒	wei si gri zeu
威奇托	wei kri tok
威妥瑪	wei to ma
威妥瑪拼法	wei to ma pij fad
威妥瑪拼音	wei to ma pij yem
威客	wei hak
威容	wei yuj
威寧彞族回族苗族自治縣	wei nij yi zuk wui zuk miu zuk zi zi yvn
威寧縣	wei nij yvn
威尊命賤	wei zvn mij zin
威尼斯	wei nri si
威尼斯商人	wei nri si sxj yen
威州鎮	wei zeu zen
威廉	wei lim
威廉斯堡	wei lim si bou
威廉王子	wei lim woj zi
威德	wei dek
威懾	wei sip
威懾力量	wei sip lik lxj
威斯康星	wei si hoj sij
威斯康星州	wei si hoj sij zeu
威斯康辛	wei si hoj sen
威斯敏斯特教堂	wei si men si dek gau toj
威望	wei moj
威權	wei kvn
威武	wei mou
威武不屈	wei mou bet wed
威氏註音法	wei si zv yem fad
威水	wei sxi
威水史	wei sxi si
威海	wei hoi
威海市	wei hoi si
威海衛	wei hoi wei
威烈	wei lid
威爾士	wei yi si
威爾士語	wei yi si yv
威爾斯	wei yi si
威爾斯文	wei yi si men
威爾斯親王	wei yi si cen woj
威爾斯親王醫院	wei yi si cen woj yi yvn
威爾特郡	wei yi dek gwen
威爾遜	wei yi sxn
威猛	wei maj
威瑪	wei ma
威瑪共和國	wei ma guj wo gwok
威瑪拼法	wei ma pij fad
威瑪拼音	wei ma pij yem
威福自己	wei fuk zi gri
威縣	wei yvn
